ticker,company_name,sector,start_date,end_date,permno,gvkey,cik,source,source_url,source_as_of,gics_sub_industry,point_in_time
JEF,Jefferies Financial Group,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Multi-Sector Holdings,false
JNJ,Johnson & Johnson,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Pharmaceuticals,false
JCI,Johnson Controls,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Building Products,false
JLL,Jones Lang LaSalle,Real Estate,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Real Estate Services,false
JPM,JPMorgan Chase,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Diversified Banks,false
KRMN,Karman Holdings,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
KBR,"KBR, Inc.",Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Diversified Support Services,false
KMPR,Kemper Corporation,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Multi-line Insurance,false
KVUE,Kenvue,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Personal Care Products,false
KDP,Keurig Dr Pepper,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Soft Drinks & Non-alcoholic Beverages,false
KEY,Keycorp,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Regional Banks,false
KEYS,Keysight,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Electronic Equipment & Instruments,false
KRC,Kilroy Realty,Real Estate,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
KMB,Kimberly-Clark,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Household Products,false
KIM,Kimco Realty,Real Estate,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Retail REITs,false
KMI,Kinder Morgan,Energy,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Oil & Gas Storage & Transportation,false
KNSL,Kinsale Capital Group,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
KEX,Kirby Corporation,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Marine Transportation,false
KKR,KKR & Co. Inc.,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Asset Management & Custody Banks,false
KLAC,KLA Corporation,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductor Materials & Equipment,false
KNX,Knight-Swift,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Cargo Ground Transportation,false
KHC,Kraft Heinz,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Packaged Foods & Meats,false
KR,Kroger,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Food Retail,false
KD,Kyndryl,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,IT Consulting & Other Services,false
LHX,L3Harris,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Aerospace & Defense,false
LH,Labcorp,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Health Care Services,false
LRCX,Lam Research,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductor Materials & Equipment,false
LAMR,Lamar Advertising,Real Estate,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Other Specialized REITs,false
LW,Lamb Weston,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Packaged Foods & Meats,false
LSTR,Landstar,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Cargo Ground Transportation,false
LVS,Las Vegas Sands,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Casinos & Gaming,false
LSCC,Lattice Semiconductor,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductors,false
LAZ,Lazard,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
LEA,Lear Corporation,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Automotive Parts & Equipment,false
LDOS,Leidos,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Diversified Support Services,false
LEN,Lennar (Class A),Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Homebuilding,false
LEN.B,Lennar (Class B),Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Homebuilding,false
LII,Lennox International,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Building Products,false
DRS,Leonardo DRS,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Aerospace & Defense,false
LBRDA,Liberty Broadband (Series A),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
LBRDK,Liberty Broadband (Series C),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
LBTYA,Liberty Global (Series A),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Cable & Satellite,false
LBTYK,Liberty Global (Series C),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Cable & Satellite,false
FWONA,Liberty Formula 1 (Series A),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
FWONK,Liberty Formula 1 (Series C),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
LLYVA,Liberty Live (Series A),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
LLYVK,Liberty Live (Series C),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
LLY,Lilly (Eli),Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Pharmaceuticals,false
LECO,Lincoln Electric,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Industrial Machinery & Supplies & Components,false
LNC,Lincoln Financial,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Multi-line Insurance,false
LIN,Linde plc,Materials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Industrial Gases,false
LINE,"Lineage, Inc.",Real Estate,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Industrial REITs,false
LAD,Lithia Motors,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Automotive Retail,false
LFUS,Littelfuse,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Electronic Components,false
LYV,Live Nation Entertainment,Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Movies & Entertainment,false
LKQ,LKQ Corporation,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Distributors,false
LOAR,Loar Holdings,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Aerospace & Defense,false
LMT,Lockheed Martin,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Aerospace & Defense,false
L,Loews Corporation,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Multi-line Insurance,false
LPX,Louisiana-Pacific,Materials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Forest Products,false
LOW,Lowe's,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Home Improvement Retail,false
LPLA,LPL Financial,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
LCID,Lucid Motors,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Automobile Manufacturers,false
LULU,Lululemon Athletica,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,"Apparel, Accessories & Luxury Goods",false
LITE,Lumentum,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
LYFT,Lyft,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Passenger Ground Transportation,false
LYB,LyondellBasell,Materials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Specialty Chemicals,false
MTB,M&T Bank,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Regional Banks,false
MTSI,MACOM Technology Solutions,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductors,false
M,"Macy's, Inc.",Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Department Stores,false
MSGS,Madison Square Garden Sports,Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
MANH,Manhattan Associates,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
MAN,ManpowerGroup,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Human Resource & Employment Services,false
CART,Maplebear Inc.,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Food Retail,false
MPC,Marathon Petroleum,Energy,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Oil & Gas Refining & Marketing,false
MKL,Markel,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
MKTX,MarketAxess,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Financial Exchanges & Data,false
MAR,Marriott International,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,"Hotels, Resorts & Cruise Lines",false
MRSH,Marsh McLennan,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Insurance Brokers,false
MLM,Martin Marietta Materials,Materials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Construction Materials,false
MRVL,Marvell Technology,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductors,false
MAS,Masco,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Building Products,false
MASI,Masimo,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Health Care Equipment,false
MTZ,MasTec,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Construction & Engineering,false
MA,Mastercard,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Transaction & Payment Processing Services,false
MTDR,Matador Resources,Energy,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Oil & Gas Exploration & Production,false
MTCH,Match Group,Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Interactive Media & Services,false
MAT,Mattel,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Leisure Products,false
MKC,McCormick & Company,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Packaged Foods & Meats,false
MCD,McDonald's,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Restaurants,false
MCK,McKesson Corporation,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Health Care Distributors,false
MDU,MDU Resources,Utilities,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Multi-Utilities,false
MPT,Medical Properties Trust,Real Estate,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Health Care REITs,false
MDLN,Medline Inc.,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
MEDP,Medpace,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
MDT,Medtronic,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Health Care Equipment,false
MRK,Merck & Co.,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Pharmaceuticals,false
META,Meta Platforms,Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Interactive Media & Services,false
MET,Metlife,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Life & Health Insurance,false
MTD,Mettler Toledo,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Life Sciences Tools & Services,false
MTG,MGIC Investment Corporation,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Reinsurance,false
MGM,MGM Resorts International,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Casinos & Gaming,false
MCHP,Microchip Technology,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductors,false
MU,Micron Technology,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductors,false
MSFT,Microsoft,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Systems Software,false
MSTR,MicroStrategy,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Application Software,false
MAA,Mid-America Apartment Communities,Real Estate,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Multi-Family Residential REITs,false
MIDD,Middleby,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Industrial Machinery & Supplies & Components,false
TIGO,Millicom,Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Integrated Telecommunication Services,false
MRP,Millrose Properties,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Homebuilding,false
MKSI,MKS Instruments,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductor Materials & Equipment,false
MRNA,Moderna,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Biotechnology,false
MHK,Mohawk Industries,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Home Furnishings,false
MOH,Molina Healthcare,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Managed Health Care,false
TAP,Molson Coors,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Brewers,false
MDLZ,Mondelez International,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Packaged Foods & Meats,false
MDB,MongoDB Inc.,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Systems Software,false
MPWR,Monolithic Power Systems,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductors,false
MNST,Monster Beverage,Consumer Staples,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Soft Drinks & Non-alcoholic Beverages,false
MCO,Moody's Corporation,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Financial Exchanges & Data,false
MS,Morgan Stanley,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Investment Banking & Brokerage,false
MORN,"Morningstar, Inc.",Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
MOS,Mosaic Company (The),Materials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Fertilizers & Agricultural Chemicals,false
MSI,Motorola Solutions,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Communications Equipment,false
MP,MP Materials,Materials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Diversified Metals & Mining,false
MSA,MSA Safety,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Office Services & Supplies,false
MSM,MSC Industrial Direct,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Trading Companies & Distributors,false
MSCI,MSCI,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Financial Exchanges & Data,false
MLI,Mueller Industries,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Industrial Machinery & Supplies & Components,false
MUSA,Murphy USA,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
NDAQ,"Nasdaq, Inc.",Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Financial Exchanges & Data,false
NTRA,Natera,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
NFG,National Fuel Gas,Utilities,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Gas Utilities,false
NSA,National Storage Affiliates,Real Estate,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
NCNO,nCino,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
NTAP,Netapp,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,"Technology Hardware, Storage & Peripherals",false
NFLX,Netflix,Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Movies & Entertainment,false
NBIX,Neurocrine Biosciences,Health Care,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Biotechnology,false
NYT,New York Times Company,Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Publishing,false
NWL,Newell Brands,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Housewares & Specialties,false
NEU,NewMarket,Materials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Specialty Chemicals,false
NEM,Newmont,Materials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Gold,false
NWSA,News Corp (Class A),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Publishing,false
NWS,News Corp (Class B),Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Publishing,false
NXST,Nexstar Media Group,Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
NEE,NextEra Energy,Utilities,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Multi-Utilities,false
NIQ,NIQ Global Intelligence,Communication Services,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
NKE,"Nike, Inc.",Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,"Apparel, Accessories & Luxury Goods",false
NI,NiSource,Utilities,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Multi-Utilities,false
NNN,NNN Reit,Real Estate,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Retail REITs,false
NDSN,Nordson,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Industrial Machinery & Supplies & Components,false
NSC,Norfolk Southern,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Rail Transportation,false
NTRS,Northern Trust,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Asset Management & Custody Banks,false
NOC,Northrop Grumman,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Aerospace & Defense,false
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,"Hotels, Resorts & Cruise Lines",false
NOV,NOV Inc.,Energy,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Oil & Gas Equipment & Services,false
NRG,NRG Energy,Utilities,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Independent Power Producers & Energy Traders,false
NU,Nubank,Financials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
NUE,Nucor,Materials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Steel,false
NTNX,Nutanix,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
NVT,nVent Electric,Industrials,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,,false
NVDA,Nvidia,Information Technology,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Semiconductors,false
NVR,"NVR, Inc.",Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Homebuilding,false
ORLY,O'Reilly Auto Parts,Consumer Discretionary,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Automotive Retail,false
OXY,Occidental Petroleum,Energy,,,,,,Wikipedia Russell 1000 Index components,https://en.wikipedia.org/wiki/Russell_1000_Index,2026-04-02,Oil & Gas Exploration & Production,false
