ticker,as_of_date,next_target_announcement_date,label_target_within_6m,next_acquirer_announcement_date,label_acquirer_within_6m
STM,2026-01-31,,0,,0
STM,2026-02-28,,0,,0
STN,2026-01-31,,0,,0
STN,2026-02-28,,0,,0
STNE,2026-01-31,,0,,0
STNE,2026-02-28,,0,,0
STNG,2026-01-31,,0,,0
STNG,2026-02-28,,0,,0
STOK,2026-01-31,,0,,0
STOK,2026-02-28,,0,,0
STRA,2026-01-31,,0,,0
STRA,2026-02-28,,0,,0
STRC,2026-01-31,,0,,0
STRC,2026-02-28,,0,,0
STRD,2026-01-31,,0,,0
STRD,2026-02-28,,0,,0
STRF,2026-01-31,,0,,0
STRF,2026-02-28,,0,,0
STRK,2026-01-31,,0,,0
STRK,2026-02-28,,0,,0
STRL,2026-01-31,,0,,0
STRL,2026-02-28,,0,,0
STRO,2026-01-31,,0,,0
STRO,2026-02-28,,0,,0
STRR,2026-01-31,,0,2026-05-06,1
STRR,2026-02-28,,0,2026-05-06,1
STRRP,2026-01-31,,0,,0
STRRP,2026-02-28,,0,,0
STRS,2026-01-31,,0,,0
STRS,2026-02-28,,0,,0
STRT,2026-01-31,,0,,0
STRT,2026-02-28,,0,,0
STRW,2026-01-31,,0,,0
STRW,2026-02-28,,0,,0
STRZ,2026-01-31,,0,,0
STRZ,2026-02-28,,0,,0
STT,2026-01-31,,0,,0
STT,2026-02-28,,0,,0
STT.PG,2026-01-31,,0,,0
STT.PG,2026-02-28,,0,,0
STTK,2026-01-31,,0,,0
STTK,2026-02-28,,0,,0
STUB,2026-01-31,,0,,0
STUB,2026-02-28,,0,,0
STVN,2026-01-31,,0,,0
STVN,2026-02-28,,0,,0
STWD,2026-01-31,,0,,0
STWD,2026-02-28,,0,,0
STX,2026-01-31,,0,,0
STX,2026-02-28,,0,,0
STXS,2026-01-31,,0,,0
STXS,2026-02-28,,0,,0
STZ,2026-01-31,,0,,0
STZ,2026-02-28,,0,,0
SU,2026-01-31,,0,,0
SU,2026-02-28,,0,,0
SUGP,2026-01-31,,0,,0
SUGP,2026-02-28,,0,,0
SUI,2026-01-31,,0,,0
SUI,2026-02-28,,0,,0
SUIG,2026-01-31,,0,,0
SUIG,2026-02-28,,0,,0
SUIS,2026-01-31,,0,,0
SUIS,2026-02-28,,0,,0
SUJA,2026-01-31,,0,,0
SUJA,2026-02-28,,0,,0
SUMA,2026-01-31,,0,,0
SUMA,2026-02-28,,0,,0
SUMAR,2026-01-31,,0,,0
SUMAR,2026-02-28,,0,,0
SUMAU,2026-01-31,,0,,0
SUMAU,2026-02-28,,0,,0
SUN,2026-01-31,,0,,0
SUN,2026-02-28,,0,,0
SUNB,2026-01-31,,0,,0
SUNB,2026-02-28,,0,,0
SUNC,2026-01-31,,0,,0
SUNC,2026-02-28,,0,,0
SUNE,2026-01-31,2026-06-08,1,,0
SUNE,2026-02-28,2026-06-08,1,,0
SUNS,2026-01-31,,0,,0
SUNS,2026-02-28,,0,,0
SUPN,2026-01-31,,0,,0
SUPN,2026-02-28,,0,,0
SUPV,2026-01-31,,0,,0
SUPV,2026-02-28,,0,,0
SUPX,2026-01-31,,0,,0
SUPX,2026-02-28,,0,,0
SURG,2026-01-31,,0,,0
SURG,2026-02-28,,0,,0
SUUN,2026-01-31,,0,,0
SUUN,2026-02-28,,0,,0
SUZ,2026-01-31,,0,,0
SUZ,2026-02-28,,0,,0
SVA,2026-01-31,,0,,0
SVA,2026-02-28,,0,,0
SVAC,2026-01-31,,0,,0
SVAC,2026-02-28,,0,,0
SVACU,2026-01-31,,0,,0
SVACU,2026-02-28,,0,,0
SVACW,2026-01-31,,0,,0
SVACW,2026-02-28,,0,,0
SVAQ,2026-01-31,,0,,0
SVAQ,2026-02-28,,0,,0
SVAQU,2026-01-31,,0,,0
SVAQU,2026-02-28,,0,,0
SVAQW,2026-01-31,,0,,0
SVAQW,2026-02-28,,0,,0
SVC,2026-01-31,,0,,0
SVC,2026-02-28,,0,,0
SVCC,2026-01-31,,0,,0
SVCC,2026-02-28,,0,,0
SVCCU,2026-01-31,,0,,0
SVCCU,2026-02-28,,0,,0
SVCCW,2026-01-31,,0,,0
SVCCW,2026-02-28,,0,,0
SVCO,2026-01-31,,0,,0
SVCO,2026-02-28,,0,,0
SVIV,2026-01-31,,0,,0
SVIV,2026-02-28,,0,,0
SVIVU,2026-01-31,,0,,0
SVIVU,2026-02-28,,0,,0
SVIVW,2026-01-31,,0,,0
SVIVW,2026-02-28,,0,,0
SVM,2026-01-31,,0,,0
SVM,2026-02-28,,0,,0
SVRA,2026-01-31,,0,,0
SVRA,2026-02-28,,0,,0
SVRE,2026-01-31,,0,,0
SVRE,2026-02-28,,0,,0
SVREW,2026-01-31,,0,,0
SVREW,2026-02-28,,0,,0
SVRN,2026-01-31,,0,,0
SVRN,2026-02-28,,0,,0
SVV,2026-01-31,,0,,0
SVV,2026-02-28,,0,,0
SW,2026-01-31,,0,,0
SW,2026-02-28,,0,,0
SWAG,2026-01-31,,0,,0
SWAG,2026-02-28,,0,,0
SWAGW,2026-01-31,,0,,0
SWAGW,2026-02-28,,0,,0
SWBI,2026-01-31,,0,,0
SWBI,2026-02-28,,0,,0
SWIM,2026-01-31,,0,,0
SWIM,2026-02-28,,0,,0
SWK,2026-01-31,,0,,0
SWK,2026-02-28,,0,,0
SWKHL,2026-01-31,,0,,0
SWKHL,2026-02-28,,0,,0
SWKS,2026-01-31,,0,,0
SWKS,2026-02-28,,0,,0
SWMR,2026-01-31,,0,,0
SWMR,2026-02-28,,0,,0
SWVL,2026-01-31,,0,,0
SWVL,2026-02-28,,0,,0
SWVLW,2026-01-31,,0,,0
SWVLW,2026-02-28,,0,,0
SWX,2026-01-31,,0,,0
SWX,2026-02-28,,0,,0
SWZ,2026-01-31,,0,,0
SWZ,2026-02-28,,0,,0
SXC,2026-01-31,,0,,0
SXC,2026-02-28,,0,,0
SXI,2026-01-31,,0,,0
SXI,2026-02-28,,0,,0
SXT,2026-01-31,,0,,0
SXT,2026-02-28,,0,,0
SXTC,2026-01-31,,0,,0
SXTC,2026-02-28,,0,,0
SXTP,2026-01-31,,0,,0
SXTP,2026-02-28,,0,,0
SXTPW,2026-01-31,,0,,0
SXTPW,2026-02-28,,0,,0
SY,2026-01-31,,0,,0
SY,2026-02-28,,0,,0
SYBT,2026-01-31,,0,,0
SYBT,2026-02-28,,0,,0
SYF,2026-01-31,,0,,0
SYF,2026-02-28,,0,,0
SYF.PA,2026-01-31,,0,,0
SYF.PA,2026-02-28,,0,,0
SYF.PB,2026-01-31,,0,,0
SYF.PB,2026-02-28,,0,,0
SYK,2026-01-31,,0,,0
SYK,2026-02-28,,0,,0
SYM,2026-01-31,,0,,0
SYM,2026-02-28,,0,,0
SYNA,2026-01-31,,0,,0
SYNA,2026-02-28,,0,,0
SYNX,2026-01-31,,0,,0
SYNX,2026-02-28,,0,,0
SYPR,2026-01-31,,0,,0
SYPR,2026-02-28,,0,,0
SYRE,2026-01-31,,0,,0
SYRE,2026-02-28,,0,,0
SYY,2026-01-31,,0,,0
SYY,2026-02-28,,0,,0
SZZL,2026-01-31,2026-04-13,1,,0
SZZL,2026-02-28,2026-04-13,1,,0
SZZLR,2026-01-31,,0,,0
SZZLR,2026-02-28,,0,,0
SZZLU,2026-01-31,,0,,0
SZZLU,2026-02-28,,0,,0
T,2026-01-31,,0,,0
T,2026-02-28,,0,,0
T.PA,2026-01-31,,0,,0
T.PA,2026-02-28,,0,,0
T.PC,2026-01-31,,0,,0
T.PC,2026-02-28,,0,,0
TAC,2026-01-31,,0,,0
TAC,2026-02-28,,0,,0
TACH,2026-01-31,2026-06-01,1,,0
TACH,2026-02-28,2026-06-01,1,,0
TACHU,2026-01-31,,0,,0
TACHU,2026-02-28,,0,,0
TACHW,2026-01-31,,0,,0
TACHW,2026-02-28,,0,,0
TACO,2026-01-31,,0,,0
TACO,2026-02-28,,0,,0
TACOU,2026-01-31,,0,,0
TACOU,2026-02-28,,0,,0
TACOW,2026-01-31,,0,,0
TACOW,2026-02-28,,0,,0
TACT,2026-01-31,,0,,0
TACT,2026-02-28,,0,,0
TAGS,2026-01-31,,0,,0
TAGS,2026-02-28,,0,,0
TAK,2026-01-31,,0,,0
TAK,2026-02-28,,0,,0
TAL,2026-01-31,,0,,0
TAL,2026-02-28,,0,,0
TALK,2026-01-31,2026-03-09,1,,0
TALK,2026-02-28,2026-03-09,1,,0
TALKW,2026-01-31,,0,,0
TALKW,2026-02-28,,0,,0
TALO,2026-01-31,,0,,0
TALO,2026-02-28,,0,,0
TANH,2026-01-31,,0,,0
TANH,2026-02-28,,0,,0
TAOP,2026-01-31,,0,,0
TAOP,2026-02-28,,0,,0
TAOX,2026-01-31,,0,,0
TAOX,2026-02-28,,0,,0
TAP,2026-01-31,,0,,0
TAP,2026-02-28,,0,,0
TAP.A,2026-01-31,,0,,0
TAP.A,2026-02-28,,0,,0
TARA,2026-01-31,,0,,0
TARA,2026-02-28,,0,,0
TARS,2026-01-31,,0,,0
TARS,2026-02-28,,0,,0
TASK,2026-01-31,,0,,0
TASK,2026-02-28,,0,,0
TATT,2026-01-31,,0,,0
TATT,2026-02-28,,0,,0
TAVI,2026-01-31,,0,,0
TAVI,2026-02-28,,0,,0
TAVIR,2026-01-31,,0,,0
TAVIR,2026-02-28,,0,,0
TAVIU,2026-01-31,,0,,0
TAVIU,2026-02-28,,0,,0
TAYD,2026-01-31,,0,,0
TAYD,2026-02-28,,0,,0
TBB,2026-01-31,,0,,0
TBB,2026-02-28,,0,,0
TBBB,2026-01-31,,0,,0
TBBB,2026-02-28,,0,,0
TBBK,2026-01-31,,0,,0
TBBK,2026-02-28,,0,,0
TBCH,2026-01-31,,0,,0
TBCH,2026-02-28,,0,,0
TBH,2026-01-31,,0,,0
TBH,2026-02-28,,0,,0
TBI,2026-01-31,,0,,0
TBI,2026-02-28,,0,,0
TBLA,2026-01-31,,0,,0
TBLA,2026-02-28,,0,,0
TBLAW,2026-01-31,,0,,0
TBLAW,2026-02-28,,0,,0
TBLD,2026-01-31,,0,,0
TBLD,2026-02-28,,0,,0
TBN,2026-01-31,,0,,0
TBN,2026-02-28,,0,,0
TBPH,2026-01-31,,0,,0
TBPH,2026-02-28,,0,,0
TBRG,2026-01-31,2026-04-23,1,,0
TBRG,2026-02-28,2026-04-23,1,,0
TC,2026-01-31,,0,,0
TC,2026-02-28,,0,,0
TCBI,2026-01-31,,0,,0
TCBI,2026-02-28,,0,,0
TCBIO,2026-01-31,,0,,0
TCBIO,2026-02-28,,0,,0
TCBK,2026-01-31,,0,,0
TCBK,2026-02-28,,0,,0
TCBS,2026-01-31,,0,,0
TCBS,2026-02-28,,0,,0
TCBX,2026-01-31,,0,,0
TCBX,2026-02-28,,0,,0
TCGL,2026-01-31,,0,,0
TCGL,2026-02-28,,0,,0
TCI,2026-01-31,,0,,0
TCI,2026-02-28,,0,,0
TCMD,2026-01-31,,0,,0
TCMD,2026-02-28,,0,,0
TCOM,2026-01-31,,0,,0
TCOM,2026-02-28,,0,,0
TCPA,2026-01-31,,0,,0
TCPA,2026-02-28,,0,,0
TCPC,2026-01-31,,0,,0
TCPC,2026-02-28,,0,,0
TCRT,2026-01-31,,0,,0
TCRT,2026-02-28,,0,,0
TCRX,2026-01-31,,0,,0
TCRX,2026-02-28,,0,,0
TCX,2026-01-31,,0,,0
TCX,2026-02-28,,0,,0
TD,2026-01-31,,0,,0
TD,2026-02-28,,0,,0
TDAC,2026-01-31,2026-05-27,1,,0
TDAC,2026-02-28,2026-05-27,1,,0
TDACU,2026-01-31,,0,,0
TDACU,2026-02-28,,0,,0
TDACW,2026-01-31,,0,,0
TDACW,2026-02-28,,0,,0
TDAY,2026-01-31,,0,,0
TDAY,2026-02-28,,0,,0
TDC,2026-01-31,,0,,0
TDC,2026-02-28,,0,,0
TDF,2026-01-31,,0,,0
TDF,2026-02-28,,0,,0
TDG,2026-01-31,,0,,0
TDG,2026-02-28,,0,,0
TDIC,2026-01-31,,0,,0
TDIC,2026-02-28,,0,,0
TDOC,2026-01-31,,0,,0
TDOC,2026-02-28,,0,,0
TDOG,2026-01-31,,0,,0
TDOG,2026-02-28,,0,,0
TDS,2026-01-31,,0,2026-05-08,1
TDS,2026-02-28,,0,2026-05-08,1
TDS.PU,2026-01-31,,0,,0
TDS.PU,2026-02-28,,0,,0
TDS.PV,2026-01-31,,0,,0
TDS.PV,2026-02-28,,0,,0
TDTH,2026-01-31,,0,,0
TDTH,2026-02-28,,0,,0
TDUP,2026-01-31,,0,,0
TDUP,2026-02-28,,0,,0
TDW,2026-01-31,,0,,0
TDW,2026-02-28,,0,,0
TDWD,2026-01-31,,0,,0
TDWD,2026-02-28,,0,,0
TDWDR,2026-01-31,,0,,0
TDWDR,2026-02-28,,0,,0
TDWDU,2026-01-31,,0,,0
TDWDU,2026-02-28,,0,,0
TDY,2026-01-31,,0,,0
TDY,2026-02-28,,0,,0
TE,2026-01-31,,0,,0
TE,2026-02-28,,0,,0
TE.WT,2026-01-31,,0,,0
TE.WT,2026-02-28,,0,,0
TEAD,2026-01-31,,0,,0
TEAD,2026-02-28,,0,,0
TEAM,2026-01-31,,0,,0
TEAM,2026-02-28,,0,,0
TECH,2026-01-31,,0,,0
TECH,2026-02-28,,0,,0
TECK,2026-01-31,,0,,0
TECK,2026-02-28,,0,,0
TECX,2026-01-31,,0,,0
TECX,2026-02-28,,0,,0
TEI,2026-01-31,,0,,0
TEI,2026-02-28,,0,,0
TEL,2026-01-31,,0,,0
TEL,2026-02-28,,0,,0
TELA,2026-01-31,,0,,0
TELA,2026-02-28,,0,,0
TELO,2026-01-31,,0,,0
TELO,2026-02-28,,0,,0
TEM,2026-01-31,,0,,0
TEM,2026-02-28,,0,,0
TEN,2026-01-31,,0,,0
TEN,2026-02-28,,0,,0
TEN.PE,2026-01-31,,0,,0
TEN.PE,2026-02-28,,0,,0
TEN.PF,2026-01-31,,0,,0
TEN.PF,2026-02-28,,0,,0
TENB,2026-01-31,,0,,0
TENB,2026-02-28,,0,,0
TENX,2026-01-31,,0,,0
TENX,2026-02-28,,0,,0
TEO,2026-01-31,,0,,0
TEO,2026-02-28,,0,,0
TER,2026-01-31,,0,,0
TER,2026-02-28,,0,,0
TEVA,2026-01-31,,0,,0
TEVA,2026-02-28,,0,,0
TEX,2026-01-31,,0,,0
TEX,2026-02-28,,0,,0
TFC,2026-01-31,,0,,0
TFC,2026-02-28,,0,,0
TFC.PI,2026-01-31,,0,,0
TFC.PI,2026-02-28,,0,,0
TFC.PO,2026-01-31,,0,,0
TFC.PO,2026-02-28,,0,,0
TFC.PR,2026-01-31,,0,,0
TFC.PR,2026-02-28,,0,,0
TFII,2026-01-31,,0,,0
TFII,2026-02-28,,0,,0
TFIN,2026-01-31,,0,,0
TFIN,2026-02-28,,0,,0
TFIN.P,2026-01-31,,0,,0
TFIN.P,2026-02-28,,0,,0
TFPM,2026-01-31,,0,,0
TFPM,2026-02-28,,0,,0
TFSL,2026-01-31,,0,,0
TFSL,2026-02-28,,0,,0
TFX,2026-01-31,,0,,0
TFX,2026-02-28,,0,,0
TG,2026-01-31,,0,,0
TG,2026-02-28,,0,,0
TGB,2026-01-31,,0,,0
TGB,2026-02-28,,0,,0
TGE,2026-01-31,,0,,0
TGE,2026-02-28,,0,,0
TGE.WT,2026-01-31,,0,,0
TGE.WT,2026-02-28,,0,,0
TGEN,2026-01-31,,0,,0
TGEN,2026-02-28,,0,,0
TGHL,2026-01-31,,0,,0
TGHL,2026-02-28,,0,,0
TGL,2026-01-31,,0,,0
TGL,2026-02-28,,0,,0
TGLS,2026-01-31,,0,,0
TGLS,2026-02-28,,0,,0
TGS,2026-01-31,,0,,0
TGS,2026-02-28,,0,,0
TGT,2026-01-31,,0,,0
TGT,2026-02-28,,0,,0
TGTX,2026-01-31,,0,,0
TGTX,2026-02-28,,0,,0
TH,2026-01-31,,0,,0
TH,2026-02-28,,0,,0
THC,2026-01-31,,0,,0
THC,2026-02-28,,0,,0
THCH,2026-01-31,,0,,0
THCH,2026-02-28,,0,,0
THFF,2026-01-31,,0,,0
THFF,2026-02-28,,0,,0
THG,2026-01-31,,0,,0
THG,2026-02-28,,0,,0
THH,2026-01-31,,0,,0
THH,2026-02-28,,0,,0
THM,2026-01-31,,0,,0
THM,2026-02-28,,0,,0
THO,2026-01-31,,0,,0
THO,2026-02-28,,0,,0
THQ,2026-01-31,,0,,0
THQ,2026-02-28,,0,,0
THRM,2026-01-31,,0,,0
THRM,2026-02-28,,0,,0
THRY,2026-01-31,,0,,0
THRY,2026-02-28,,0,,0
THW,2026-01-31,,0,,0
THW,2026-02-28,,0,,0
THYP,2026-01-31,,0,,0
THYP,2026-02-28,,0,,0
TIC,2026-01-31,,0,,0
TIC,2026-02-28,,0,,0
TIGO,2026-01-31,,0,,0
TIGO,2026-02-28,,0,,0
TIGR,2026-01-31,,0,,0
TIGR,2026-02-28,,0,,0
TII,2026-01-31,,0,,0
TII,2026-02-28,,0,,0
TIL,2026-01-31,,0,,0
TIL,2026-02-28,,0,,0
TILE,2026-01-31,,0,,0
TILE,2026-02-28,,0,,0
TIMB,2026-01-31,,0,,0
TIMB,2026-02-28,,0,,0
TIPT,2026-01-31,,0,,0
TIPT,2026-02-28,,0,,0
TISI,2026-01-31,,0,,0
TISI,2026-02-28,,0,,0
TITN,2026-01-31,,0,,0
TITN,2026-02-28,,0,,0
TJGC,2026-01-31,,0,,0
TJGC,2026-02-28,,0,,0
TJX,2026-01-31,,0,,0
TJX,2026-02-28,,0,,0
TK,2026-01-31,,0,,0
TK,2026-02-28,,0,,0
TKC,2026-01-31,,0,,0
TKC,2026-02-28,,0,,0
TKLF,2026-01-31,,0,,0
TKLF,2026-02-28,,0,,0
TKNO,2026-01-31,,0,,0
TKNO,2026-02-28,,0,,0
TKO,2026-01-31,,0,,0
TKO,2026-02-28,,0,,0
TKR,2026-01-31,,0,,0
TKR,2026-02-28,,0,,0
TLF,2026-01-31,,0,,0
TLF,2026-02-28,,0,,0
TLIH,2026-01-31,,0,,0
TLIH,2026-02-28,,0,,0
TLK,2026-01-31,,0,,0
TLK,2026-02-28,,0,,0
TLN,2026-01-31,,0,,0
TLN,2026-02-28,,0,,0
TLNC,2026-01-31,,0,,0
TLNC,2026-02-28,,0,,0
TLNCU,2026-01-31,,0,,0
TLNCU,2026-02-28,,0,,0
TLNCW,2026-01-31,,0,,0
TLNCW,2026-02-28,,0,,0
TLPH,2026-01-31,,0,,0
TLPH,2026-02-28,,0,,0
TLRY,2026-01-31,,0,,0
TLRY,2026-02-28,,0,,0
TLS,2026-01-31,,0,,0
TLS,2026-02-28,,0,,0
TLSA,2026-01-31,,0,,0
TLSA,2026-02-28,,0,,0
TLSI,2026-01-31,,0,,0
TLSI,2026-02-28,,0,,0
TLSIW,2026-01-31,,0,,0
TLSIW,2026-02-28,,0,,0
TLX,2026-01-31,,0,,0
TLX,2026-02-28,,0,,0
TLYS,2026-01-31,,0,,0
TLYS,2026-02-28,,0,,0
TM,2026-01-31,,0,,0
TM,2026-02-28,,0,,0
TMC,2026-01-31,,0,,0
TMC,2026-02-28,,0,,0
TMCI,2026-01-31,,0,,0
TMCI,2026-02-28,,0,,0
TMCR,2026-01-31,,0,,0
TMCR,2026-02-28,,0,,0
TMCWW,2026-01-31,,0,,0
TMCWW,2026-02-28,,0,,0
TMDE,2026-01-31,,0,,0
TMDE,2026-02-28,,0,,0
TMDX,2026-01-31,,0,,0
TMDX,2026-02-28,,0,,0
TME,2026-01-31,,0,,0
TME,2026-02-28,,0,,0
TMHC,2026-01-31,2026-05-31,1,,0
TMHC,2026-02-28,2026-05-31,1,,0
TMO,2026-01-31,,0,,0
TMO,2026-02-28,,0,,0
TMP,2026-01-31,,0,,0
TMP,2026-02-28,,0,,0
TMQ,2026-01-31,,0,,0
TMQ,2026-02-28,,0,,0
TMTS,2026-01-31,,0,,0
TMTS,2026-02-28,,0,,0
TMTSU,2026-01-31,,0,,0
TMTSU,2026-02-28,,0,,0
TMTSW,2026-01-31,,0,,0
TMTSW,2026-02-28,,0,,0
TMUS,2026-01-31,,0,,0
TMUS,2026-02-28,,0,,0
TMUSI,2026-01-31,,0,,0
TMUSI,2026-02-28,,0,,0
TMUSL,2026-01-31,,0,,0
TMUSL,2026-02-28,,0,,0
TMUSZ,2026-01-31,,0,,0
TMUSZ,2026-02-28,,0,,0
TNC,2026-01-31,,0,,0
TNC,2026-02-28,,0,,0
TNDM,2026-01-31,,0,,0
TNDM,2026-02-28,,0,,0
TNET,2026-01-31,,0,,0
TNET,2026-02-28,,0,,0
TNGX,2026-01-31,,0,,0
TNGX,2026-02-28,,0,,0
TNK,2026-01-31,,0,,0
TNK,2026-02-28,,0,,0
TNL,2026-01-31,,0,,0
TNL,2026-02-28,,0,,0
TNMG,2026-01-31,,0,,0
TNMG,2026-02-28,,0,,0
TNON,2026-01-31,,0,,0
TNON,2026-02-28,,0,,0
TNONW,2026-01-31,,0,,0
TNONW,2026-02-28,,0,,0
TNXP,2026-01-31,,0,,0
TNXP,2026-02-28,,0,,0
TNYA,2026-01-31,,0,,0
TNYA,2026-02-28,,0,,0
TOI,2026-01-31,,0,,0
TOI,2026-02-28,,0,,0
TOIIW,2026-01-31,,0,,0
TOIIW,2026-02-28,,0,,0
TOL,2026-01-31,,0,,0
TOL,2026-02-28,,0,,0
TOMZ,2026-01-31,,0,,0
TOMZ,2026-02-28,,0,,0
TONX,2026-01-31,,0,,0
TONX,2026-02-28,,0,,0
TOON,2026-01-31,,0,,0
TOON,2026-02-28,,0,,0
TOP,2026-01-31,,0,,0
TOP,2026-02-28,,0,,0
TOPP,2026-01-31,,0,,0
TOPP,2026-02-28,,0,,0
TOPS,2026-01-31,,0,,0
TOPS,2026-02-28,,0,,0
TORO,2026-01-31,,0,,0
TORO,2026-02-28,,0,,0
TOST,2026-01-31,,0,,0
TOST,2026-02-28,,0,,0
TOUR,2026-01-31,,0,,0
TOUR,2026-02-28,,0,,0
TOVX,2026-01-31,,0,,0
TOVX,2026-02-28,,0,,0
TOYO,2026-01-31,,0,,0
TOYO,2026-02-28,,0,,0
TPB,2026-01-31,,0,,0
TPB,2026-02-28,,0,,0
TPC,2026-01-31,,0,,0
TPC,2026-02-28,,0,,0
TPCS,2026-01-31,,0,,0
TPCS,2026-02-28,,0,,0
TPET,2026-01-31,,0,,0
TPET,2026-02-28,,0,,0
TPG,2026-01-31,,0,,0
TPG,2026-02-28,,0,,0
TPGXL,2026-01-31,,0,,0
TPGXL,2026-02-28,,0,,0
TPL,2026-01-31,,0,,0
TPL,2026-02-28,,0,,0
TPR,2026-01-31,,0,,0
TPR,2026-02-28,,0,,0
TPST,2026-01-31,,0,,0
TPST,2026-02-28,,0,,0
TPTA,2026-01-31,,0,,0
TPTA,2026-02-28,,0,,0
TPVG,2026-01-31,,0,,0
TPVG,2026-02-28,,0,,0
TR,2026-01-31,,0,,0
TR,2026-02-28,,0,,0
TRAD,2026-01-31,,0,,0
TRAD,2026-02-28,,0,,0
TRAD.RI,2026-01-31,,0,,0
TRAD.RI,2026-02-28,,0,,0
TRAD.UN,2026-01-31,,0,,0
TRAD.UN,2026-02-28,,0,,0
TRAK,2026-01-31,,0,,0
TRAK,2026-02-28,,0,,0
TRAW,2026-01-31,,0,,0
TRAW,2026-02-28,,0,,0
TRAX,2026-01-31,,0,,0
TRAX,2026-02-28,,0,,0
TRC,2026-01-31,,0,,0
TRC,2026-02-28,,0,,0
TRDA,2026-01-31,,0,,0
TRDA,2026-02-28,,0,,0
TREE,2026-01-31,,0,,0
TREE,2026-02-28,,0,,0
TREX,2026-01-31,,0,,0
TREX,2026-02-28,,0,,0
TRGP,2026-01-31,,0,,0
TRGP,2026-02-28,,0,,0
TRGS,2026-01-31,,0,,0
TRGS,2026-02-28,,0,,0
TRGSR,2026-01-31,,0,,0
TRGSR,2026-02-28,,0,,0
TRGSU,2026-01-31,,0,,0
TRGSU,2026-02-28,,0,,0
TRI,2026-01-31,,0,,0
TRI,2026-02-28,,0,,0
TRIB,2026-01-31,,0,,0
TRIB,2026-02-28,,0,,0
TRIN,2026-01-31,,0,,0
TRIN,2026-02-28,,0,,0
TRINI,2026-01-31,,0,,0
TRINI,2026-02-28,,0,,0
TRINZ,2026-01-31,,0,,0
TRINZ,2026-02-28,,0,,0
TRIP,2026-01-31,,0,,0
TRIP,2026-02-28,,0,,0
TRLV,2026-01-31,,0,,0
TRLV,2026-02-28,,0,,0
TRMB,2026-01-31,,0,,0
TRMB,2026-02-28,,0,,0
TRMD,2026-01-31,,0,,0
TRMD,2026-02-28,,0,,0
TRMK,2026-01-31,,0,,0
TRMK,2026-02-28,,0,,0
TRN,2026-01-31,,0,,0
TRN,2026-02-28,,0,,0
TRNO,2026-01-31,,0,,0
TRNO,2026-02-28,,0,,0
TRNR,2026-01-31,,0,,0
TRNR,2026-02-28,,0,,0
TRNS,2026-01-31,,0,,0
TRNS,2026-02-28,,0,,0
TRON,2026-01-31,,0,,0
TRON,2026-02-28,,0,,0
TROO,2026-01-31,,0,,0
TROO,2026-02-28,,0,,0
TROW,2026-01-31,,0,,0
TROW,2026-02-28,,0,,0
TROX,2026-01-31,,0,,0
TROX,2026-02-28,,0,,0
TRP,2026-01-31,,0,,0
TRP,2026-02-28,,0,,0
TRS,2026-01-31,,0,,0
TRS,2026-02-28,,0,,0
TRSG,2026-01-31,,0,,0
TRSG,2026-02-28,,0,,0
TRST,2026-01-31,,0,,0
TRST,2026-02-28,,0,,0
TRT,2026-01-31,,0,,0
TRT,2026-02-28,,0,,0
TRTN.PA,2026-01-31,,0,,0
TRTN.PA,2026-02-28,,0,,0
TRTN.PB,2026-01-31,,0,,0
TRTN.PB,2026-02-28,,0,,0
TRTN.PC,2026-01-31,,0,,0
TRTN.PC,2026-02-28,,0,,0
TRTN.PD,2026-01-31,,0,,0
TRTN.PD,2026-02-28,,0,,0
TRTN.PE,2026-01-31,,0,,0
TRTN.PE,2026-02-28,,0,,0
TRTN.PF,2026-01-31,,0,,0
TRTN.PF,2026-02-28,,0,,0
TRTN.PG,2026-01-31,,0,,0
TRTN.PG,2026-02-28,,0,,0
TRTX,2026-01-31,,0,,0
TRTX,2026-02-28,,0,,0
TRTX.PC,2026-01-31,,0,,0
TRTX.PC,2026-02-28,,0,,0
TRU,2026-01-31,,0,,0
TRU,2026-02-28,,0,,0
TRUG,2026-01-31,,0,,0
TRUG,2026-02-28,,0,,0
TRUP,2026-01-31,,0,,0
TRUP,2026-02-28,,0,,0
TRV,2026-01-31,,0,,0
TRV,2026-02-28,,0,,0
TRVG,2026-01-31,,0,,0
TRVG,2026-02-28,,0,,0
TRVI,2026-01-31,,0,,0
TRVI,2026-02-28,,0,,0
TRX,2026-01-31,,0,,0
TRX,2026-02-28,,0,,0
TS,2026-01-31,,0,,0
TS,2026-02-28,,0,,0
TSAT,2026-01-31,,0,,0
TSAT,2026-02-28,,0,,0
TSBK,2026-01-31,,0,,0
TSBK,2026-02-28,,0,,0
TSCO,2026-01-31,,0,,0
TSCO,2026-02-28,,0,,0
TSEM,2026-01-31,,0,,0
TSEM,2026-02-28,,0,,0
TSHA,2026-01-31,,0,,0
TSHA,2026-02-28,,0,,0
TSI,2026-01-31,,0,,0
TSI,2026-02-28,,0,,0
TSLA,2026-01-31,,0,,0
TSLA,2026-02-28,,0,,0
TSLX,2026-01-31,,0,,0
TSLX,2026-02-28,,0,,0
TSM,2026-01-31,,0,,0
TSM,2026-02-28,,0,,0
TSN,2026-01-31,,0,,0
TSN,2026-02-28,,0,,0
TSQ,2026-01-31,,0,,0
TSQ,2026-02-28,,0,,0
TSSI,2026-01-31,,0,,0
TSSI,2026-02-28,,0,,0
